FPR,TPR,Thresholds
1.7726724810324044e-05,0.7235974909444297,0.999808
1.7726724810324044e-05,0.7238448626203728,0.9998079
1.7726724810324044e-05,0.7239332096474954,0.9998078
1.7726724810324044e-05,0.7240392260800425,0.99980766
1.7726724810324044e-05,0.7241275731071649,0.99980754
1.7726724810324044e-05,0.724162911918014,0.9998074
1.7726724810324044e-05,0.724233589539712,0.9998073
1.7726724810324044e-05,0.7243219365668345,0.9998072
1.7726724810324044e-05,0.7244279529993816,0.99980694
1.7726724810324044e-05,0.724445622404806,0.9998068
1.7726724810324044e-05,0.7244986306210796,0.9998067
1.7726724810324044e-05,0.7246753246753247,0.9998066
1.7726724810324044e-05,0.7247813411078717,0.99980646
1.7726724810324044e-05,0.7248520187295697,0.99980634
1.7726724810324044e-05,0.7249050269458432,0.9998062
1.7726724810324044e-05,0.7249226963512678,0.9998061
1.7726724810324044e-05,0.7249933739729658,0.999806
1.7726724810324044e-05,0.7250817210000884,0.99980587
1.7726724810324044e-05,0.7251877374326354,0.99980575
1.7726724810324044e-05,0.7252054068380599,0.9998055
1.7726724810324044e-05,0.7252760844597579,0.9998053
1.7726724810324044e-05,0.725452778514003,0.99980503
1.7726724810324044e-05,0.725488117324852,0.9998049
1.7726724810324044e-05,0.7255057867302765,0.9998048
1.7726724810324044e-05,0.7256118031628236,0.99980456
1.7726724810324044e-05,0.7257531584062197,0.99980444
1.7726724810324044e-05,0.7257884972170686,0.9998043
1.7726724810324044e-05,0.7258768442441912,0.9998042
1.7726724810324044e-05,0.7259475218658892,0.9998041
1.7726724810324044e-05,0.7260005300821627,0.99980396
1.7726724810324044e-05,0.7260712077038608,0.9998037
1.7726724810324044e-05,0.7261065465147097,0.9998036
1.7726724810324044e-05,0.7261772241364078,0.99980336
1.7726724810324044e-05,0.7261948935418323,0.99980325
1.7726724810324044e-05,0.7262832405689549,0.9998031
1.7726724810324044e-05,0.7263362487852284,0.99980265
1.7726724810324044e-05,0.7265129428394734,0.99980253
1.7726724810324044e-05,0.7266542980828695,0.9998024
1.7726724810324044e-05,0.7266896368937186,0.9998023
1.7726724810324044e-05,0.7268309921371146,0.9998022
1.7726724810324044e-05,0.7269370085696616,0.99980193
1.7726724810324044e-05,0.7270253555967842,0.9998018
1.7726724810324044e-05,0.7274140825161234,0.9998016
1.7726724810324044e-05,0.7277674706246134,0.99980146
1.7726724810324044e-05,0.727820478840887,0.99980134
1.7726724810324044e-05,0.727855817651736,0.9998011
1.7726724810324044e-05,0.7279441646788586,0.99980086
1.7726724810324044e-05,0.7280855199222546,0.99980074
1.7726724810324044e-05,0.7281031893276791,0.9998006
1.7726724810324044e-05,0.7282092057602262,0.9998005
1.7726724810324044e-05,0.7282445445710752,0.99980026
1.7726724810324044e-05,0.7283152221927732,0.9998
1.7726724810324044e-05,0.7283858998144712,0.99979955
1.7726724810324044e-05,0.7284212386253203,0.99979943
1.7726724810324044e-05,0.7284742468415938,0.9997991
1.7726724810324044e-05,0.7285095856524428,0.99979895
1.7726724810324044e-05,0.7286156020849899,0.99979883
1.7726724810324044e-05,0.7287039491121123,0.9997987
1.7726724810324044e-05,0.7287216185175369,0.9997986
1.7726724810324044e-05,0.728827634950084,0.9997985
1.7726724810324044e-05,0.7288629737609329,0.99979836
1.7726724810324044e-05,0.728898312571782,0.9997981
1.7726724810324044e-05,0.7291633536531495,0.999798
1.7726724810324044e-05,0.7295520805724888,0.9997979
1.7726724810324044e-05,0.7296757664104603,0.99979776
1.7726724810324044e-05,0.7297817828430073,0.9997974
1.7726724810324044e-05,0.7298524604647053,0.9997973
1.7726724810324044e-05,0.7298701298701299,0.99979717
1.7726724810324044e-05,0.7299054686809788,0.99979705
1.7726724810324044e-05,0.7299584768972525,0.9997969
1.7726724810324044e-05,0.7300644933297995,0.9997968
1.7726724810324044e-05,0.7304002120328651,0.9997967
1.7726724810324044e-05,0.7304532202491386,0.99979657
1.7726724810324044e-05,0.7306829225196572,0.99979645
1.7726724810324044e-05,0.7307182613305062,0.99979633
1.7726724810324044e-05,0.7309479636010249,0.9997962
1.7726724810324044e-05,0.7310186412227229,0.9997961
1.7726724810324044e-05,0.7310893188444209,0.99979585
1.7726724810324044e-05,0.7311069882498454,0.99979573
1.7726724810324044e-05,0.7312836823040905,0.9997956
1.7726724810324044e-05,0.7313543599257885,0.9997955
1.7726724810324044e-05,0.7314780457637601,0.9997954
1.7726724810324044e-05,0.7316194010071561,0.99979514
1.7726724810324044e-05,0.7319021114939482,0.999795
1.7726724810324044e-05,0.7319727891156462,0.9997949
1.7726724810324044e-05,0.7321494831698914,0.99979466
1.7726724810324044e-05,0.7322554996024384,0.99979454
1.7726724810324044e-05,0.7323085078187119,0.9997944
1.7726724810324044e-05,0.732485201872957,0.9997942
1.7726724810324044e-05,0.7326442265217775,0.99979407
1.7726724810324044e-05,0.7327502429543246,0.99979395
1.7726724810324044e-05,0.7327679123597491,0.9997938
1.7726724810324044e-05,0.7333510027387579,0.9997937
1.7726724810324044e-05,0.7333863415496068,0.9997936
1.7726724810324044e-05,0.733492357982154,0.99979347
1.7726724810324044e-05,0.7335276967930029,0.99979335
1.7726724810324044e-05,0.733598374414701,0.9997931
1.7726724810324044e-05,0.7336867214418235,0.999793
1.7726724810324044e-05,0.7341107871720116,0.9997929
3.545344962064809e-05,0.7341814647937097,0.99979275
3.545344962064809e-05,0.7342168036045587,0.99979264
3.545344962064809e-05,0.7342344730099832,0.9997925
3.545344962064809e-05,0.7343228200371058,0.9997924
3.545344962064809e-05,0.7343934976588038,0.9997923
3.545344962064809e-05,0.7344465058750773,0.99979216
3.545344962064809e-05,0.7345171834967753,0.99979204
3.545344962064809e-05,0.7346231999293223,0.9997918
3.545344962064809e-05,0.7346585387401714,0.9997917
3.545344962064809e-05,0.7348352327944164,0.99979156
3.545344962064809e-05,0.7349765880378125,0.99979144
3.545344962064809e-05,0.735029596254086,0.9997913
3.545344962064809e-05,0.7352239597137556,0.9997912
3.545344962064809e-05,0.7352769679300292,0.9997911
3.545344962064809e-05,0.7355243396059723,0.99979097
3.545344962064809e-05,0.7356126866330948,0.9997906
3.545344962064809e-05,0.7356833642547929,0.9997905
3.545344962064809e-05,0.7360544217687075,0.9997904
3.545344962064809e-05,0.736107429984981,0.99979025
3.545344962064809e-05,0.7361957770121036,0.99979013
3.545344962064809e-05,0.7362487852283771,0.99978966
3.545344962064809e-05,0.7363724710663486,0.99978954
3.545344962064809e-05,0.7364784874988957,0.9997892
3.545344962064809e-05,0.7365138263097447,0.99978906
3.545344962064809e-05,0.7367788673911123,0.99978894
3.545344962064809e-05,0.7368495450128103,0.9997888
3.545344962064809e-05,0.7369732308507819,0.9997887
3.545344962064809e-05,0.7371145860941779,0.9997886
3.545344962064809e-05,0.737185263715876,0.99978846
3.545344962064809e-05,0.737361957770121,0.99978834
3.545344962064809e-05,0.7374679742026681,0.9997882
3.545344962064809e-05,0.7376093294460642,0.9997881
3.545344962064809e-05,0.7377153458786112,0.999788
3.545344962064809e-05,0.738404452690167,0.99978787
3.545344962064809e-05,0.738439791501016,0.99978775
3.545344962064809e-05,0.7386871631769591,0.9997876
3.545344962064809e-05,0.7389522042583268,0.9997875
3.545344962064809e-05,0.7391288983125718,0.9997873
3.545344962064809e-05,0.7392525841505433,0.99978703
3.545344962064809e-05,0.7392879229613923,0.9997869
3.545344962064809e-05,0.7394292782047884,0.9997868
3.545344962064809e-05,0.739623641664458,0.9997867
3.545344962064809e-05,0.7396766498807316,0.99978656
3.545344962064809e-05,0.7397473275024296,0.9997863
3.545344962064809e-05,0.7398180051241275,0.9997862
3.545344962064809e-05,0.7399240215566746,0.99978596
3.545344962064809e-05,0.7399770297729481,0.99978584
3.545344962064809e-05,0.7401890626380422,0.9997857
3.545344962064809e-05,0.7402244014488912,0.9997856
3.545344962064809e-05,0.7402774096651648,0.99978536
3.545344962064809e-05,0.7402950790705892,0.9997851
3.545344962064809e-05,0.7404010955031363,0.99978465
3.545344962064809e-05,0.7404364343139853,0.9997845
3.545344962064809e-05,0.7406131283682305,0.9997844
3.545344962064809e-05,0.7406838059899284,0.9997843
3.545344962064809e-05,0.7407014753953529,0.9997842
3.545344962064809e-05,0.740913508260447,0.99978405
3.545344962064809e-05,0.7409841858821451,0.99978393
3.545344962064809e-05,0.7410018552875696,0.9997838
3.545344962064809e-05,0.7410725329092676,0.9997837
3.545344962064809e-05,0.7410902023146921,0.9997836
3.545344962064809e-05,0.7411608799363901,0.99978346
3.545344962064809e-05,0.7412668963689372,0.99978334
3.545344962064809e-05,0.7414082516123333,0.9997832
3.545344962064809e-05,0.7416732926937009,0.99978286
3.545344962064809e-05,0.7417439703153988,0.99978274
3.545344962064809e-05,0.7417793091262479,0.9997825
3.545344962064809e-05,0.7419029949642194,0.9997824
3.545344962064809e-05,0.741920664369644,0.99978226
3.545344962064809e-05,0.7421857054510116,0.99978215
3.545344962064809e-05,0.7422210442618606,0.9997818
3.545344962064809e-05,0.7422563830727096,0.99978155
3.545344962064809e-05,0.7423623995052566,0.9997814
3.545344962064809e-05,0.7423800689106812,0.9997813
3.545344962064809e-05,0.7425214241540772,0.9997812
3.545344962064809e-05,0.7425390935595018,0.9997811
3.545344962064809e-05,0.7427157876137468,0.99978083
3.545344962064809e-05,0.7427511264245958,0.9997806
3.545344962064809e-05,0.7428748122625674,0.9997805
3.545344962064809e-05,0.7430515063168125,0.99978024
3.545344962064809e-05,0.7432635391819066,0.9997799
3.545344962064809e-05,0.7433165473981801,0.99977976
3.545344962064809e-05,0.7435462496686986,0.99977964
3.545344962064809e-05,0.7436169272903966,0.9997794
3.545344962064809e-05,0.7436345966958212,0.9997793
3.545344962064809e-05,0.7437582825337927,0.99977916
3.545344962064809e-05,0.7438112907500662,0.99977905
3.545344962064809e-05,0.7438289601554907,0.9997789
3.545344962064809e-05,0.7439703153988868,0.99977833
3.545344962064809e-05,0.7441116706422829,0.9997782
3.545344962064809e-05,0.7442176870748299,0.9997781
3.545344962064809e-05,0.744253025885679,0.99977785
3.545344962064809e-05,0.7444473893453485,0.99977773
3.545344962064809e-05,0.7447654386429897,0.9997776
3.545344962064809e-05,0.7448007774538387,0.9997775
3.545344962064809e-05,0.7448537856701122,0.9997774
3.545344962064809e-05,0.7449421326972347,0.99977726
3.545344962064809e-05,0.7450481491297818,0.999777
3.545344962064809e-05,0.7451895043731779,0.9997769
3.545344962064809e-05,0.7452778514003003,0.9997768
3.545344962064809e-05,0.7453838678328474,0.99977654
3.545344962064809e-05,0.7454192066436964,0.9997764
3.545344962064809e-05,0.745507553670819,0.9997762
3.545344962064809e-05,0.745613570103366,0.99977607
3.545344962064809e-05,0.7456312395087905,0.9997758
3.545344962064809e-05,0.7457372559413376,0.9997757
3.545344962064809e-05,0.7457725947521866,0.9997756
3.545344962064809e-05,0.7458609417793092,0.99977547
3.545344962064809e-05,0.7458962805901581,0.99977523
3.545344962064809e-05,0.7461966604823748,0.9997751
3.545344962064809e-05,0.7462319992932238,0.999775
3.545344962064809e-05,0.7462496686986483,0.9997749
3.545344962064809e-05,0.7463203463203463,0.99977463
3.545344962064809e-05,0.7463380157257709,0.9997745
3.545344962064809e-05,0.7464086933474688,0.9997744
3.545344962064809e-05,0.7464440321583179,0.9997743
3.545344962064809e-05,0.7465147097800159,0.99977416
3.545344962064809e-05,0.7465500485908649,0.9997739
3.545344962064809e-05,0.7466207262125629,0.9997738
3.545344962064809e-05,0.746656065023412,0.99977356
3.545344962064809e-05,0.746691403834261,0.9997733
3.545344962064809e-05,0.746832759077657,0.9997731
3.545344962064809e-05,0.746868097888506,0.99977297
3.545344962064809e-05,0.7472391554024207,0.99977285
3.545344962064809e-05,0.7473098330241187,0.9997727
3.545344962064809e-05,0.7474688576729394,0.999772
3.545344962064809e-05,0.7475395352946373,0.9997718
3.545344962064809e-05,0.7475925435109109,0.99977165
3.545344962064809e-05,0.7477162293488824,0.99977154
3.545344962064809e-05,0.7477515681597314,0.9997714
3.545344962064809e-05,0.747804576376005,0.9997713
3.545344962064809e-05,0.7478222457814294,0.9997712
3.545344962064809e-05,0.7479636010248255,0.99977094
3.545344962064809e-05,0.7480519480519481,0.9997708
3.545344962064809e-05,0.7480696174573725,0.9997707
3.545344962064809e-05,0.7481049562682216,0.99977046
3.545344962064809e-05,0.7482109727007686,0.9997702
3.545344962064809e-05,0.7482463115116176,0.9997701
3.545344962064809e-05,0.7483169891333157,0.99977
3.545344962064809e-05,0.7484230055658627,0.99976987
3.545344962064809e-05,0.7485113525929853,0.99976975
3.545344962064809e-05,0.7486173690255323,0.9997695
3.545344962064809e-05,0.7486527078363813,0.9997694
3.545344962064809e-05,0.7487410548635038,0.9997693
3.545344962064809e-05,0.749059104161145,0.99976903
3.545344962064809e-05,0.7490767735665694,0.9997689
3.545344962064809e-05,0.7491297817828431,0.9997688
3.545344962064809e-05,0.7492534676208146,0.9997687
3.545344962064809e-05,0.7493241452425126,0.99976856
3.545344962064809e-05,0.7494301616750596,0.9997683
3.545344962064809e-05,0.7497128721618518,0.9997682
3.545344962064809e-05,0.7502959625408605,0.9997681
3.545344962064809e-05,0.7503313013517096,0.99976796
3.545344962064809e-05,0.7504019789734075,0.99976784
3.545344962064809e-05,0.7505786730276526,0.9997677
3.545344962064809e-05,0.7506316812439261,0.9997676
3.545344962064809e-05,0.7507023588656242,0.99976736
3.545344962064809e-05,0.7508083752981712,0.9997671
3.545344962064809e-05,0.7509497305415673,0.9997665
3.545344962064809e-05,0.7511617634066614,0.9997663
3.545344962064809e-05,0.7513031186500574,0.9997662
3.545344962064809e-05,0.7513561268663309,0.99976605
3.545344962064809e-05,0.7514444738934535,0.99976593
3.545344962064809e-05,0.7514798127043025,0.9997657
3.545344962064809e-05,0.751568159731425,0.9997656
3.545344962064809e-05,0.7517095149748211,0.99976534
3.545344962064809e-05,0.7518155314073681,0.9997651
3.545344962064809e-05,0.7518508702182172,0.999765
3.545344962064809e-05,0.7519568866507642,0.99976486
3.545344962064809e-05,0.7523632829755279,0.99976474
3.545344962064809e-05,0.7524692994080749,0.9997645
3.545344962064809e-05,0.7525576464351974,0.99976426
3.545344962064809e-05,0.7526636628677446,0.99976414
3.545344962064809e-05,0.7527166710840181,0.9997638
3.545344962064809e-05,0.7528050181111405,0.99976367
3.545344962064809e-05,0.7529287039491122,0.99976355
3.545344962064809e-05,0.7529817121653857,0.9997634
3.545344962064809e-05,0.7530523897870837,0.9997633
3.545344962064809e-05,0.7531407368142062,0.9997632
3.545344962064809e-05,0.7531937450304798,0.9997631
3.545344962064809e-05,0.7532114144359042,0.99976283
3.545344962064809e-05,0.7532997614630268,0.9997627
3.545344962064809e-05,0.753653149571517,0.9997626
3.545344962064809e-05,0.753723827193215,0.9997625
3.545344962064809e-05,0.75390052124746,0.99976236
3.545344962064809e-05,0.7542892481667992,0.9997621
3.545344962064809e-05,0.7543422563830727,0.999762
3.545344962064809e-05,0.7545189504373178,0.9997619
3.545344962064809e-05,0.7546072974644403,0.99976176
3.545344962064809e-05,0.7546249668698648,0.99976164
3.545344962064809e-05,0.7546603056807138,0.9997615
3.545344962064809e-05,0.7547309833024118,0.9997614
3.545344962064809e-05,0.7547839915186854,0.9997609
3.545344962064809e-05,0.754907677356657,0.9997607
3.545344962064809e-05,0.7550667020054775,0.99976057
3.545344962064809e-05,0.755084371410902,0.9997603
3.545344962064809e-05,0.7552080572488735,0.9997602
3.545344962064809e-05,0.7553494124922696,0.9997601
3.545344962064809e-05,0.7554200901139677,0.99976
3.545344962064809e-05,0.7555261065465148,0.9997596
3.545344962064809e-05,0.7555967841682127,0.9997595
3.545344962064809e-05,0.7556144535736372,0.99975926
3.545344962064809e-05,0.7556497923844863,0.99975914
3.545344962064809e-05,0.7557381394116088,0.999759
3.545344962064809e-05,0.7557558088170333,0.9997589
3.545344962064809e-05,0.7558088170333068,0.9997588
3.545344962064809e-05,0.7558264864387313,0.99975866
3.545344962064809e-05,0.7558971640604294,0.99975854
3.545344962064809e-05,0.7559855110875519,0.9997584
3.545344962064809e-05,0.7560385193038254,0.9997583
3.545344962064809e-05,0.75605618870925,0.9997582
3.545344962064809e-05,0.7561445357363725,0.99975806
3.545344962064809e-05,0.7562858909797685,0.99975795
3.545344962064809e-05,0.7563212297906176,0.9997577
3.545344962064809e-05,0.7563919074123155,0.9997576
3.545344962064809e-05,0.7564449156285891,0.99975747
3.545344962064809e-05,0.7564625850340136,0.99975735
3.545344962064809e-05,0.7565155932502872,0.99975723
3.545344962064809e-05,0.7565862708719852,0.999757
3.545344962064809e-05,0.7566216096828342,0.9997569
3.545344962064809e-05,0.7566922873045322,0.99975675
3.545344962064809e-05,0.7567983037370792,0.99975663
3.545344962064809e-05,0.7568336425479283,0.9997564
3.545344962064809e-05,0.7568513119533528,0.9997563
3.545344962064809e-05,0.7568866507642018,0.99975604
3.545344962064809e-05,0.7569749977913243,0.9997559
3.545344962064809e-05,0.7570103366021733,0.9997558
3.545344962064809e-05,0.7570986836292959,0.9997553
3.545344962064809e-05,0.7571340224401449,0.9997552
3.545344962064809e-05,0.7571870306564185,0.9997551
3.545344962064809e-05,0.7572930470889655,0.99975497
3.545344962064809e-05,0.757346055305239,0.99975485
3.545344962064809e-05,0.7573637247106635,0.9997547
3.545344962064809e-05,0.7576817740083046,0.9997546
3.545344962064809e-05,0.7577171128191537,0.9997545
3.545344962064809e-05,0.7577701210354272,0.99975437
3.545344962064809e-05,0.7578938068733987,0.99975425
3.545344962064809e-05,0.7579644844950968,0.9997539
3.545344962064809e-05,0.7580174927113703,0.9997538
3.545344962064809e-05,0.7582471949818889,0.99975365
3.545344962064809e-05,0.7583355420090114,0.9997534
3.545344962064809e-05,0.7585122360632565,0.9997533
3.545344962064809e-05,0.7585299054686809,0.9997532
3.545344962064809e-05,0.758671260712077,0.99975306
3.545344962064809e-05,0.7587596077391996,0.9997527
3.545344962064809e-05,0.7588302853608976,0.9997526
3.545344962064809e-05,0.7589186323880202,0.99975246
3.545344962064809e-05,0.7589539711988692,0.9997522
3.545344962064809e-05,0.7589893100097181,0.999752
3.545344962064809e-05,0.7593957063344818,0.99975187
3.545344962064809e-05,0.7594133757399063,0.99975175
3.545344962064809e-05,0.7595193921724533,0.9997515
3.545344962064809e-05,0.7595370615778779,0.9997514
3.545344962064809e-05,0.7596254086050005,0.99975127
3.545344962064809e-05,0.759643078010425,0.99975115
3.545344962064809e-05,0.7596960862266985,0.99975103
3.545344962064809e-05,0.759713755632123,0.9997509
3.545344962064809e-05,0.7598021026592455,0.9997508
3.545344962064809e-05,0.7598374414700946,0.9997507
3.545344962064809e-05,0.7600848131460376,0.99975044
3.545344962064809e-05,0.7601554907677357,0.9997503
3.545344962064809e-05,0.7602438377948582,0.9997502
3.545344962064809e-05,0.7603145154165563,0.9997501
3.545344962064809e-05,0.7604558706599522,0.99974996
3.545344962064809e-05,0.7605618870924994,0.99974984
3.545344962064809e-05,0.7606148953087729,0.9997497
3.545344962064809e-05,0.7606855729304709,0.9997495
3.545344962064809e-05,0.7607385811467444,0.9997491
3.545344962064809e-05,0.7608092587684424,0.999749
3.545344962064809e-05,0.7608622669847159,0.9997489
3.545344962064809e-05,0.7610389610389611,0.99974865
3.545344962064809e-05,0.7611096386606591,0.9997484
3.545344962064809e-05,0.761180316282357,0.9997478
3.545344962064809e-05,0.7612509939040552,0.9997477
3.545344962064809e-05,0.7613570103366022,0.9997476
3.545344962064809e-05,0.7614276879583002,0.99974746
3.545344962064809e-05,0.7614453573637248,0.99974734
3.545344962064809e-05,0.7615160349854228,0.9997471
3.545344962064809e-05,0.7615867126071207,0.999747
3.545344962064809e-05,0.7616220514179698,0.99974686
3.545344962064809e-05,0.7617810760667904,0.9997466
3.545344962064809e-05,0.7618164148776394,0.9997464
3.545344962064809e-05,0.7619931089318844,0.99974626
3.545344962064809e-05,0.7620107783373089,0.99974614
3.545344962064809e-05,0.762152133580705,0.999746
3.545344962064809e-05,0.762258150013252,0.9997459
3.545344962064809e-05,0.7623288276349501,0.9997458
3.545344962064809e-05,0.7624171746620726,0.99974567
3.545344962064809e-05,0.7625231910946196,0.99974555
3.545344962064809e-05,0.7625408605000442,0.9997453
3.545344962064809e-05,0.7625938687163177,0.9997452
3.545344962064809e-05,0.7626822157434402,0.99974495
3.545344962064809e-05,0.7627175545542892,0.99974483
3.545344962064809e-05,0.7627705627705628,0.9997447
3.545344962064809e-05,0.7629119180139589,0.9997446
3.545344962064809e-05,0.7630709426627794,0.9997445
3.545344962064809e-05,0.7631062814736285,0.99974424
3.545344962064809e-05,0.7631416202844774,0.9997439
3.545344962064809e-05,0.7633183143387225,0.99974364
3.545344962064809e-05,0.7633536531495715,0.9997435
3.545344962064809e-05,0.763406661365845,0.9997434
3.545344962064809e-05,0.7635303472038166,0.9997433
3.545344962064809e-05,0.7635656860146656,0.99974316
3.545344962064809e-05,0.7636186942309391,0.99974304
3.545344962064809e-05,0.7636893718526372,0.9997428
3.545344962064809e-05,0.7637423800689107,0.9997427
3.545344962064809e-05,0.7637777188797596,0.99974257
3.545344962064809e-05,0.7639190741231557,0.9997423
3.545344962064809e-05,0.7639367435285802,0.9997422
3.545344962064809e-05,0.7639897517448538,0.999742
3.545344962064809e-05,0.7641134375828253,0.99974185
3.545344962064809e-05,0.7641311069882498,0.99974173
3.545344962064809e-05,0.7642371234207969,0.9997415
3.545344962064809e-05,0.7642724622316459,0.99974126
3.545344962064809e-05,0.764378478664193,0.999741
3.545344962064809e-05,0.7643961480696174,0.9997409
3.545344962064809e-05,0.7644668256913155,0.9997408
3.545344962064809e-05,0.764555172718438,0.99974066
3.545344962064809e-05,0.7646258503401361,0.9997404
3.545344962064809e-05,0.7647318667726831,0.9997403
3.545344962064809e-05,0.7648025443943811,0.9997402
3.545344962064809e-05,0.7648555526106546,0.99974006
3.545344962064809e-05,0.7648732220160792,0.99973994
3.545344962064809e-05,0.7649085608269282,0.9997398
3.545344962064809e-05,0.7649262302323527,0.9997397
3.545344962064809e-05,0.7649615690432017,0.9997396
3.545344962064809e-05,0.7651382630974468,0.99973947
3.545344962064809e-05,0.7652796183408428,0.99973935
3.545344962064809e-05,0.7653856347733898,0.9997392
3.545344962064809e-05,0.7654033041788144,0.999739
3.545344962064809e-05,0.7654916512059369,0.9997389
3.545344962064809e-05,0.7655446594222104,0.99973875
3.545344962064809e-05,0.765562328827635,0.99973863
3.545344962064809e-05,0.7656506758547574,0.9997385
3.545344962064809e-05,0.7656860146656065,0.9997384
3.545344962064809e-05,0.765703684071031,0.99973816
3.545344962064809e-05,0.7659333863415496,0.99973804
3.545344962064809e-05,0.7660040639632476,0.9997378
3.545344962064809e-05,0.7661454192066437,0.9997377
3.545344962064809e-05,0.7662160968283417,0.99973756
3.545344962064809e-05,0.7662691050446152,0.99973744
3.545344962064809e-05,0.7663044438554643,0.9997373
3.545344962064809e-05,0.7663221132608887,0.9997372
3.545344962064809e-05,0.7663574520717378,0.9997371
3.545344962064809e-05,0.7664281296934358,0.99973696
3.545344962064809e-05,0.7665164767205583,0.99973685
3.545344962064809e-05,0.7665341461259828,0.9997366
3.545344962064809e-05,0.76664016255853,0.9997365
3.545344962064809e-05,0.7667638483965015,0.99973637
3.545344962064809e-05,0.7667815178019259,0.99973625
3.545344962064809e-05,0.766816856612775,0.99973613
3.545344962064809e-05,0.7669582118561711,0.999736
3.545344962064809e-05,0.7670112200724446,0.9997359
3.545344962064809e-05,0.7671525753158406,0.9997358
3.545344962064809e-05,0.7672232529375387,0.99973565
3.545344962064809e-05,0.7672585917483876,0.99973553
3.545344962064809e-05,0.7672762611538122,0.9997354
3.545344962064809e-05,0.7673115999646611,0.9997353
3.545344962064809e-05,0.7674176163972082,0.9997352
3.545344962064809e-05,0.7675766410460289,0.99973506
3.545344962064809e-05,0.7675943104514533,0.99973494
3.545344962064809e-05,0.7677886739111229,0.99973446
3.545344962064809e-05,0.768000706776217,0.9997341
3.545344962064809e-05,0.7680183761816415,0.99973387
3.545344962064809e-05,0.7681597314250376,0.99973375
3.545344962064809e-05,0.7681950702358865,0.9997335
3.545344962064809e-05,0.7682304090467356,0.99973327
3.545344962064809e-05,0.7683364254792826,0.99973315
3.545344962064809e-05,0.7684071031009807,0.99973303
3.545344962064809e-05,0.7684247725064052,0.9997329
3.545344962064809e-05,0.7685484583443767,0.9997328
3.545344962064809e-05,0.7685837971552257,0.9997327
3.545344962064809e-05,0.7686368053714993,0.99973255
3.545344962064809e-05,0.7687074829931972,0.99973243
3.545344962064809e-05,0.7689548546691404,0.9997323
3.545344962064809e-05,0.7689725240745648,0.9997322
3.545344962064809e-05,0.7691315487233854,0.9997321
3.545344962064809e-05,0.7692729039667815,0.99973184
3.545344962064809e-05,0.7694495980210266,0.9997317
3.545344962064809e-05,0.7695026062373002,0.9997316
3.545344962064809e-05,0.7695909532644226,0.9997315
3.545344962064809e-05,0.7696616308861207,0.99973124
3.545344962064809e-05,0.7699090025620637,0.999731
3.545344962064809e-05,0.7700680272108843,0.9997309
3.545344962064809e-05,0.7701563742380069,0.99973077
3.545344962064809e-05,0.770227051859705,0.99973065
3.545344962064809e-05,0.7702447212651294,0.9997305
3.545344962064809e-05,0.7702800600759785,0.9997303
3.545344962064809e-05,0.77040374591395,0.99973005
3.545344962064809e-05,0.770439084724799,0.99972993
3.545344962064809e-05,0.7705274317519215,0.9997298
3.545344962064809e-05,0.770580439968195,0.9997297
3.545344962064809e-05,0.7707217952115911,0.9997296
3.545344962064809e-05,0.7707571340224402,0.9997292
3.545344962064809e-05,0.7708101422387137,0.9997291
3.545344962064809e-05,0.7708454810495626,0.99972874
3.545344962064809e-05,0.7708984892658362,0.9997285
3.545344962064809e-05,0.7709338280766852,0.9997284
3.545344962064809e-05,0.7710398445092322,0.99972826
3.545344962064809e-05,0.7710751833200813,0.99972814
3.545344962064809e-05,0.7710928527255058,0.9997278
3.545344962064809e-05,0.7711635303472039,0.99972767
3.545344962064809e-05,0.7712165385634774,0.99972755
3.545344962064809e-05,0.7712342079689019,0.9997271
3.545344962064809e-05,0.7713048855905998,0.99972695
3.545344962064809e-05,0.7713225549960244,0.99972683
3.545344962064809e-05,0.7714285714285715,0.9997267
3.545344962064809e-05,0.771552257266543,0.9997266
3.545344962064809e-05,0.771587596077392,0.99972636
3.545344962064809e-05,0.771728951320788,0.9997261
3.545344962064809e-05,0.7717466207262126,0.99972576
3.545344962064809e-05,0.7717819595370615,0.99972564
3.545344962064809e-05,0.7718349677533352,0.9997255
3.545344962064809e-05,0.7718703065641841,0.9997253
3.545344962064809e-05,0.7719233147804576,0.9997247
3.545344962064809e-05,0.7719939924021557,0.99972457
3.545344962064809e-05,0.7720293312130047,0.99972445
3.545344962064809e-05,0.7720470006184292,0.9997242
3.545344962064809e-05,0.7721000088347028,0.9997241
3.545344962064809e-05,0.7721176782401272,0.999724
3.545344962064809e-05,0.7722590334835233,0.99972385
3.545344962064809e-05,0.7722767028889478,0.9997236
3.545344962064809e-05,0.7723120416997968,0.9997235
3.545344962064809e-05,0.7723827193214948,0.9997234
3.545344962064809e-05,0.7724180581323439,0.99972326
3.545344962064809e-05,0.7724710663486174,0.99972254
3.545344962064809e-05,0.7725594133757399,0.9997224
3.545344962064809e-05,0.7726124215920134,0.9997222
3.545344962064809e-05,0.7726654298082869,0.9997218
3.545344962064809e-05,0.772700768619136,0.9997217
3.545344962064809e-05,0.7727184380245605,0.9997216
3.545344962064809e-05,0.77291280148423,0.99972147
3.545344962064809e-05,0.7729304708896546,0.99972135
3.545344962064809e-05,0.7730364873222016,0.9997212
3.545344962064809e-05,0.7731071649438996,0.9997211
3.545344962064809e-05,0.7731601731601732,0.999721
3.545344962064809e-05,0.7731955119710222,0.99972063
3.545344962064809e-05,0.7732308507818711,0.9997205
